,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
94,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,96.0,31.0,75.0,139.0,1347.0,,,16.0,51.0,27,True,radon,conda-forge/radon,,20.0,2585.0,2585.0,https://pypi.org/project/radon,460032.0,460769.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,41273.0,2.0,,,,,,,,,,,,,,,,
95,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-06-22 08:05:23.000,2022-06-22 08:05:06,2559.0,264.0,134.0,25.0,228.0,170.0,1343.0,,,15.0,70.0,27,True,rope,conda-forge/rope,,71.0,,,https://pypi.org/project/rope,704665.0,716507.0,https://anaconda.org/conda-forge/rope,2022-05-25 14:32:27.048,734217.0,1.0,,-9.0,,,,,,,,,,,,,,
96,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-06-21 11:22:15.000,2022-06-21 11:22:14,291.0,41.0,101.0,36.0,168.0,178.0,964.0,2022-03-25 09:44:00,0.18.3,15.0,37.0,27,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],28.0,,,https://pypi.org/project/pytest-asyncio,4654329.0,4671445.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-03-25 14:39:13.787,1043804.0,2.0,28.0,,,,,,,,,,,,,,,
97,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2022-05-23 15:52:06.000,2022-05-13 19:47:17,1045.0,5.0,127.0,24.0,263.0,205.0,713.0,,,5.0,73.0,27,False,nose2,conda-forge/nose2,,49.0,4915.0,4915.0,https://pypi.org/project/nose2,479062.0,480201.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,55818.0,2.0,,,,,,,,,,,,,,,,
98,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2022-06-14 18:11:38.000,2022-04-21 23:06:03,384.0,2.0,179.0,19.0,234.0,186.0,504.0,,,19.0,43.0,27,False,pytest-html,conda-forge/pytest-html,['pytest'],90.0,21635.0,21635.0,https://pypi.org/project/pytest-html,2267991.0,2271898.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,238331.0,2.0,,,,,,,,,,,,,,,,
99,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,41.0,7.0,35.0,49.0,468.0,,,7.0,15.0,27,True,coloredlogs,anaconda/coloredlogs,,26.0,11738.0,11738.0,https://pypi.org/project/coloredlogs,4416673.0,4416758.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,4888.0,3.0,,,,,,,,,,,,,,,,
100,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,14.0,35.0,6.0,66.0,75.0,261.0,,,10.0,22.0,27,True,check-manifest,conda-forge/check-manifest,,17.0,7608.0,7608.0,https://pypi.org/project/check-manifest,174274.0,175380.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,46465.0,2.0,,,,,,,,,,,,,,,,
101,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-06-22 07:13:53.000,2022-06-22 07:13:53,241.0,4.0,34.0,7.0,86.0,43.0,212.0,2022-02-07 17:10:12,0.9.1,9.0,16.0,27,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],7.0,1752.0,1752.0,https://pypi.org/project/pytest-mypy,1845813.0,1846788.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,27311.0,2.0,,,,,,,,,,,,,,,,
102,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2022-06-23 07:09:55.000,2022-06-23 07:09:52,5364.0,201.0,238.0,56.0,702.0,437.0,3776.0,,,38.0,75.0,26,False,pytype,conda-forge/pytype,,93.0,,,https://pypi.org/project/pytype,222295.0,225630.0,https://anaconda.org/conda-forge/pytype,2022-06-15 01:35:03.431,83383.0,2.0,,,,,,,,,,,,,,,,
103,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-06-17 21:20:13.000,2022-06-17 21:20:13,591.0,7.0,143.0,41.0,38.0,121.0,3533.0,,,11.0,5.0,26,True,alive-progress,conda-forge/alive-progress,,13.0,930.0,930.0,https://pypi.org/project/alive-progress,65089.0,65634.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,15276.0,3.0,,,,,,,,,,,,,,,,
104,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-06-22 06:04:06.000,2022-06-15 05:23:46,554.0,4.0,219.0,32.0,201.0,170.0,3313.0,,,14.0,102.0,26,True,freezegun,conda-forge/freezegun,,84.0,,,https://pypi.org/project/freezegun,5344744.0,5349888.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,385804.0,2.0,,,,,,,,,,,,,,,,
105,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-06-23 12:22:03.000,2022-06-23 10:19:34,929.0,35.0,338.0,38.0,426.0,360.0,2855.0,,,10.0,122.0,26,True,factory_boy,conda-forge/factory_boy,,158.0,,,https://pypi.org/project/factory_boy,2150322.0,2151764.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,99538.0,2.0,,,,,,,,,,,,,,,,
106,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-06-23 05:36:17.201,2022-06-19 22:22:54,700.0,7.0,290.0,84.0,348.0,201.0,2061.0,2022-06-19 22:24:20,6.8.0,8.0,115.0,26,True,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],107.0,,,https://pypi.org/project/pytest-testinfra,207798.0,208012.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,3650.0,2.0,,,,,,,,,,,,,,,,
107,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2022-06-20 20:46:48.000,2022-06-06 17:59:21,1035.0,16.0,156.0,31.0,198.0,196.0,2032.0,2021-12-16 12:54:47,21.5.0,11.0,89.0,26,False,structlog,conda-forge/structlog,,29.0,,,https://pypi.org/project/structlog,3913157.0,3916001.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,201967.0,3.0,,,,,,,,,,,,,,,,
108,safety,pyupio/safety,security,Safety checks your installed dependencies for known security vulnerabilities.,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-06-23 06:09:12.000,2022-06-23 06:09:12,421.0,49.0,110.0,30.0,254.0,80.0,1306.0,2021-01-15 19:31:30,1.10.3,9.0,37.0,26,True,safety,conda-forge/safety,,48.0,,,https://pypi.org/project/safety,1026032.0,1033055.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,32066.0,3.0,166259.0,,,,,,,,,,,,,,,
109,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-05-23 20:13:27.000,2022-05-23 20:00:28,185.0,26.0,33.0,8.0,29.0,20.0,1178.0,2022-04-02 13:25:49,0.2.6,3.0,6.0,26,True,stackprinter,conda-forge/stackprinter,,4.0,111.0,111.0,https://pypi.org/project/stackprinter,477189.0,477281.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3321.0,3.0,,,,,,,,,,,,,,,,
110,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-05-30 19:35:39.000,2022-05-30 19:34:43,703.0,3.0,48.0,18.0,308.0,119.0,928.0,2021-07-09 22:21:56,0.10.3,13.0,41.0,26,True,pdbpp,conda-forge/pdbpp,,67.0,2920.0,2920.0,https://pypi.org/project/pdbpp,229059.0,230343.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,74498.0,2.0,,,,,,,,,,,,,,,,
111,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-05-31 11:05:59.000,2022-05-31 11:05:58,995.0,12.0,159.0,46.0,306.0,262.0,912.0,,,42.0,81.0,26,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],210.0,,,https://pypi.org/project/pytest-xdist,6070868.0,6111431.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2880020.0,2.0,,,,,,,,,,,,,,,,
112,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-05-21 11:34:41.000,2022-02-03 14:42:26,570.0,,125.0,8.0,111.0,195.0,850.0,2019-01-24 16:15:02,0.3.11,5.0,57.0,26,True,pdoc3,anaconda/pdoc3,,97.0,1655.0,1655.0,https://pypi.org/project/pdoc3,299853.0,299878.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,804.0,2.0,,,,,,,,,,,,,,,,
113,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-04-10 11:48:45.000,2020-12-27 17:36:40,439.0,,54.0,10.0,37.0,34.0,544.0,,,3.0,17.0,26,False,autoflake,conda-forge/autoflake,,38.0,5104.0,5104.0,https://pypi.org/project/autoflake,958167.0,966791.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,327732.0,2.0,,,,,,,,,,,,,,,PyCQA/autoflake,
114,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000,2022-03-30 15:35:36.850,2022-03-30 10:27:36,232.0,2.0,19.0,9.0,15.0,3.0,342.0,2022-03-30 10:28:17,0.9.1,34.0,8.0,26,True,wasabi,conda-forge/wasabi,,4.0,19519.0,19519.0,https://pypi.org/project/wasabi,5092149.0,5112131.0,https://anaconda.org/conda-forge/wasabi,2022-03-30 15:35:36.850,799313.0,3.0,,,,,,,,,,,,,,,,
115,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,11.0,41.0,28.0,122.0,,,11.0,10.0,26,True,gast,conda-forge/gast,,,88407.0,88407.0,https://pypi.org/project/gast,13754071.0,13786162.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1572474.0,1.0,,,,,,,,,,,,,,,,
116,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,602.0,155.0,33.0,119.0,1813.0,2017-02-20 12:00:41,0.2.7,1.0,13.0,25,False,uiautomator,,,161.0,212.0,212.0,https://pypi.org/project/uiautomator,54511.0,54511.0,,,,3.0,,,,,,,,,,,,,,,,
117,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,23.0,221.0,161.0,1739.0,2020-04-28 06:31:17,.0.8.3,11.0,37.0,25,False,dephell,,,100.0,378.0,378.0,https://pypi.org/project/dephell,6478.0,6483.0,,,,3.0,180.0,,,,,,,,,,,,,,,
118,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-06-14 00:06:43.000,2022-05-04 14:47:24,1233.0,3.0,143.0,33.0,198.0,276.0,1652.0,2022-03-09 20:13:02,1.7.7,44.0,78.0,25,True,prospector,conda-forge/prospector,,36.0,,,https://pypi.org/project/prospector,202474.0,202900.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,29857.0,2.0,,,,,,,,,,,,,,,,
119,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-06-13 10:06:01.000,2022-05-01 13:21:11,768.0,4.0,168.0,54.0,259.0,159.0,1024.0,2021-10-25 16:13:06,5.0.0,4.0,46.0,25,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],104.0,,,https://pypi.org/project/pytest-bdd,511731.0,513013.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,47447.0,3.0,,,,,,,,,,,,,,,,
120,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-05-22 09:09:29.000,2022-05-20 09:39:03,662.0,7.0,52.0,12.0,44.0,41.0,923.0,,,10.0,26.0,25,True,yappi,conda-forge/yappi,,17.0,602.0,602.0,https://pypi.org/project/yappi,752012.0,753797.0,https://anaconda.org/conda-forge/yappi,2022-05-20 18:19:05.949,107100.0,2.0,,,,,,,,,,,,,,,,
121,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2022-06-23 07:38:41.000,2022-06-22 03:59:34,1348.0,81.0,182.0,26.0,701.0,696.0,917.0,2022-06-22 04:11:43,6.11.1,39.0,94.0,25,True,cx_freeze,conda-forge/cx_freeze,,49.0,,,https://pypi.org/project/cx_freeze,52364.0,55589.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,132256.0,3.0,,,,,,,,,,,,,,,,
122,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-06-21 17:03:11.000,2022-06-21 17:03:10,480.0,28.0,115.0,17.0,348.0,251.0,809.0,2022-01-07 23:25:39,2022.1.7,22.0,77.0,25,True,nox,conda-forge/nox,['pytest'],29.0,,,https://pypi.org/project/nox,1400512.0,1402459.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,85699.0,3.0,,,,,,,,,,,,,,,wntrblm/nox,
123,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-06-17 00:12:31.000,2022-06-17 00:12:31,1065.0,7.0,71.0,23.0,73.0,169.0,737.0,,,8.0,38.0,25,True,green,conda-forge/green,,4.0,690.0,690.0,https://pypi.org/project/green,16043.0,17766.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,98211.0,3.0,,,,,,,,,,,,,,,,
124,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2022-06-10 18:58:25.000,2022-06-02 15:43:30,248.0,7.0,68.0,13.0,113.0,75.0,384.0,,,15.0,33.0,25,False,pep8-naming,conda-forge/pep8-naming,,15.0,11285.0,11285.0,https://pypi.org/project/pep8-naming,1423225.0,1426189.0,https://anaconda.org/conda-forge/pep8-naming,2022-06-02 22:10:48.777,225278.0,2.0,,,,,,,,,,,,,,,,
125,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2022-06-22 16:22:10.000,2022-06-10 13:54:40,741.0,10.0,8.0,5.0,89.0,20.0,158.0,2022-03-25 19:20:01,1.0.0,7.0,8.0,25,True,xdoctest,conda-forge/xdoctest,,19.0,2782.0,2782.0,https://pypi.org/project/xdoctest,111284.0,112580.0,https://anaconda.org/conda-forge/xdoctest,2022-03-26 21:54:04.053,36296.0,3.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
126,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-04-27 20:16:45.000,2022-04-27 20:16:45,282.0,4.0,46.0,7.0,64.0,41.0,129.0,,,6.0,33.0,25,True,flake8-isort,conda-forge/flake8-isort,['flake8'],8.0,6064.0,6064.0,https://pypi.org/project/flake8-isort,710996.0,711552.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684,17818.0,2.0,,,,,,,,,,,,,,,,
127,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,335.0,159.0,70.0,224.0,8579.0,,,8.0,35.0,24,True,bpytop,conda-forge/bpytop,,63.0,,,https://pypi.org/project/bpytop,8307.0,8636.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,5277.0,3.0,,,,,,,,,,,,,,,,
128,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-06-17 12:15:24.000,2022-06-11 18:24:46,242.0,14.0,122.0,50.0,37.0,65.0,5967.0,2022-02-15 23:36:40,2.1.2,6.0,19.0,24,True,icecream,conda-forge/icecream,,24.0,,,https://pypi.org/project/icecream,169812.0,170095.0,https://anaconda.org/conda-forge/icecream,2022-02-16 08:21:38.449,3971.0,3.0,,,,,,,,,,,,,,,,
129,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-06-14 00:19:06.000,2022-06-14 00:19:05,879.0,34.0,106.0,30.0,366.0,275.0,1802.0,,,93.0,26.0,24,True,pyupgrade,conda-forge/pyupgrade,,11.0,,,https://pypi.org/project/pyupgrade,389228.0,398251.0,https://anaconda.org/conda-forge/pyupgrade,2022-06-07 02:52:16.421,369955.0,2.0,,,,,,,,,,,,,,,,
130,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-06-23 07:42:30.000,2022-06-23 07:18:43,648.0,60.0,22.0,8.0,26.0,86.0,1204.0,2022-03-15 06:05:18,0.10.4,20.0,9.0,24,True,beartype,conda-forge/beartype,,21.0,,,https://pypi.org/project/beartype,98650.0,99291.0,https://anaconda.org/conda-forge/beartype,2022-03-15 09:40:26.391,15393.0,3.0,,,,,,,,,,,,,,,,
131,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-02-23 21:20:41.000,2022-02-23 21:20:41,987.0,,90.0,17.0,61.0,79.0,903.0,,,4.0,35.0,24,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],80.0,3001.0,3001.0,https://pypi.org/project/pytest-benchmark,389942.0,408120.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860,1363398.0,3.0,,,,,,,,,,,,,,,,
132,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-03-25 11:38:34.000,2022-03-11 14:15:28,680.0,,86.0,17.0,87.0,92.0,899.0,,,,45.0,24,True,pylama,,,40.0,4019.0,4019.0,https://pypi.org/project/pylama,102376.0,102376.0,,,,3.0,,,,,,,,,,,,,,,,
133,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2022-06-04 02:23:46.000,2022-04-02 17:05:45,347.0,1.0,66.0,17.0,136.0,69.0,872.0,,,5.0,38.0,24,False,pytest-sugar,conda-forge/pytest-sugar,['pytest'],32.0,10040.0,10040.0,https://pypi.org/project/pytest-sugar,846777.0,849112.0,https://anaconda.org/conda-forge/pytest-sugar,2022-04-11 13:13:26.309,135445.0,3.0,,,,,,,,,,,,,,,,
134,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-06-18 13:16:32.000,2022-05-28 15:55:45,523.0,14.0,72.0,9.0,140.0,232.0,749.0,2022-05-28 15:57:31,0.19.0,11.0,29.0,24,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],34.0,,,https://pypi.org/project/mkdocstrings,165952.0,166963.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,20223.0,2.0,,,,,,,,,,,,,,,,
135,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-06-20 12:58:53.880,2019-06-15 20:36:43,183.0,,50.0,13.0,48.0,42.0,647.0,,,1.0,16.0,24,False,pytest-watch,conda-forge/pytest-watch,['pytest'],36.0,4157.0,4157.0,https://pypi.org/project/pytest-watch,242272.0,243446.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,62250.0,3.0,,,,,,,,,,,,,,,,
136,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,490.0,2020-11-16 12:36:24,0.11.2,7.0,22.0,24,False,mamba,,,28.0,459.0,459.0,https://pypi.org/project/mamba,18671.0,18671.0,,,,3.0,,,,,,,,,,,,,,,,
137,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-03-26 16:05:41.000,2021-10-18 03:34:23,504.0,,35.0,7.0,56.0,95.0,418.0,,,18.0,22.0,24,True,darglint,conda-forge/darglint,,51.0,2751.0,2751.0,https://pypi.org/project/darglint,375336.0,376444.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,36570.0,3.0,,,,,,,,,,,,,,,,
138,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-05-05 21:35:25.000,2022-02-11 04:16:07,443.0,,37.0,12.0,34.0,22.0,283.0,,,2.0,16.0,24,True,docformatter,conda-forge/docformatter,,29.0,1015.0,1015.0,https://pypi.org/project/docformatter,217668.0,218488.0,https://anaconda.org/conda-forge/docformatter,2020-12-29 08:31:19.772,17229.0,3.0,,,,,,,,,,,,,,,PyCQA/docformatter,
139,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,7.0,33.0,21.0,183.0,,,4.0,10.0,24,False,astunparse,conda-forge/astunparse,,11.0,47674.0,47674.0,https://pypi.org/project/astunparse,8558999.0,8572113.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,786893.0,2.0,,,,,,,,,,,,,,,,
140,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2021-10-19 22:36:39.426,2021-10-19 07:06:59,104.0,,27.0,4.0,61.0,41.0,142.0,,,14.0,30.0,24,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],3.0,5357.0,5357.0,https://pypi.org/project/flake8-quotes,748827.0,757555.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,602244.0,3.0,,,,,,,,,,,,,,,,
